TMP_average,flow_feed,conductivity,RTS,temp_average,flux
59348.48,0.009600987,4.660717,8.810616,291.64194,1.5550553168541654e-06
59349.582,0.009601693,4.660717,8.810047,291.6418,1.557225214357562e-06
59350.688,0.009602531,4.660717,8.809478,291.64166,1.520576839246364e-06
59351.79,0.00960381,4.660717,8.80891,291.64154,1.5488973686311802e-06
59352.895,0.009605138,4.660717,8.808342,291.64142,1.559535580318239e-06
59353.996,0.009606466,4.6534276,8.807773,291.64127,1.5507308101705522e-06
59354.996,0.009607495,4.650801,8.807205,291.64114,1.5257129044638802e-06
59355.06,0.009605563,4.6512823,8.806636,291.64096,1.5553463452735862e-06
59355.12,0.009603395,4.6517634,8.806067,291.64084,1.5336163984023862e-06
59355.188,0.009601444,4.652245,8.805499,291.64072,1.5186906664742876e-06
59355.25,0.009599655,4.652726,8.80493,291.64056,1.52969373457203e-06
59355.32,0.009597867,4.653208,8.804361,291.64044,1.5197959213410984e-06
59355.383,0.009596158,4.653689,8.803793,291.64032,1.5297100964335226e-06
59356.13,0.009595086,4.6541705,8.803225,291.64017,1.586833727482235e-06
59357.168,0.009594137,4.6546516,8.802656,291.64,1.5824035565914273e-06
59358.21,0.009593085,4.6551332,8.802088,291.63986,1.5594906875510016e-06
59359.246,0.009592033,4.6556144,8.801518,291.63974,1.5673778711050597e-06
59360.28,0.009590981,4.6560955,8.80095,291.63962,1.4974641334437553e-06
59361.324,0.009589928,4.656577,8.800382,291.63947,1.5142995557278211e-06
59362.363,0.009588876,4.6570587,8.799813,291.63934,1.5198199973981144e-06
59363.406,0.009587824,4.6575403,8.799245,291.6392,1.5543817539671633e-06
59364.44,0.009586773,4.6580215,8.7986765,291.63907,1.550932321526115e-06
59365.477,0.0095857205,4.6585026,8.798108,291.63892,1.5230190053482797e-06
59366.51,0.009584668,4.658984,8.79754,291.63876,1.5319169151056015e-06
59367.555,0.0095841605,4.6594653,8.796971,291.63864,1.5317150627728842e-06
59368.594,0.009583751,4.659947,8.796403,291.6385,1.5307084207742562e-06
59369.637,0.00958272,4.6604285,8.795834,291.63837,1.5179920943525832e-06
59370.67,0.00958169,4.660717,8.795266,291.63824,1.5349620784569637e-06
59371.707,0.009580659,4.660717,8.794697,291.6381,1.4991700940454924e-06
59372.75,0.009579628,4.662363,8.794128,291.63794,1.5416844831300174e-06
59373.79,0.009578597,4.664009,8.79356,291.6378,1.5318841529694508e-06
59374.824,0.009577567,4.6656547,8.792992,291.63766,1.5277391261078987e-06
59375.867,0.009576536,4.667301,8.792422,291.63754,1.5205779619680825e-06
59376.902,0.009575505,4.6689467,8.791854,291.6374,1.5185748459037779e-06
59377.945,0.009574474,4.670593,8.7912855,291.63727,1.5297596627374448e-06
59378.984,0.009573444,4.6767535,8.790717,291.63712,1.549112287728005e-06
59380.02,0.009572413,4.681127,8.790149,291.63696,1.4927966054824664e-06
59381.062,0.009571381,4.681127,8.789579,291.63684,1.4865286369390281e-06
59382.098,0.009570722,4.681127,8.789012,291.6367,1.5111317757144526e-06
59383.133,0.009570024,4.6767535,8.788443,291.63657,1.5471080893955612e-06
59384.18,0.009568667,4.6683707,8.787874,291.6364,1.533721816791812e-06
59385.215,0.009567309,4.6578016,8.787307,291.6363,1.5331549339351583e-06
59386.25,0.009565952,4.650512,8.786737,291.63617,1.5371878830659261e-06
59387.293,0.009564594,4.6478953,8.786169,291.636,1.5208927941371321e-06
59388.33,0.009563237,4.6452785,8.785601,291.63586,1.498548399729195e-06
59389.367,0.0095618805,4.642662,8.785032,291.6357,1.5322132560524819e-06
59390.41,0.009560525,4.6403065,8.784463,291.6356,1.5319162951975548e-06
59391.445,0.009559192,4.6403065,8.783895,291.63547,1.5043417973983565e-06
59392.49,0.009557218,4.6403065,8.783326,291.6353,1.5641587626006481e-06
59393.523,0.009554969,4.6468673,8.782758,291.6352,1.52052065700629e-06
59394.562,0.009552722,4.6509557,8.782189,291.635,1.5086652854229102e-06
59395.668,0.009549339,4.6518426,8.78162,291.6349,1.51275757830343e-06
59396.78,0.009546263,4.6527305,8.781053,291.63477,1.52677088760907e-06
59397.902,0.009538725,4.653618,8.780483,291.6346,1.5110517845624926e-06
59399.016,0.009529548,4.6545053,8.779915,291.6345,1.5365598607557303e-06
59400.137,0.009529413,4.6553926,8.779346,291.63437,1.5467029629091513e-06
59401.25,0.009531791,4.65628,8.778777,291.63422,1.4922992259768913e-06
59402.37,0.009534169,4.6571674,8.778209,291.63406,1.522465332852792e-06
59403.484,0.0095365755,4.658055,8.77764,291.6339,1.5257047719290125e-06
59404.605,0.009539108,4.658942,8.777072,291.6338,1.5039798212108643e-06
59405.72,0.009540307,4.6598296,8.776504,291.63367,1.549129633925219e-06
59406.84,0.00954025,4.660717,8.775935,291.6335,1.524424528453454e-06
59407.953,0.009539915,4.652867,8.775367,291.6334,1.5570809084499431e-06
59409.074,0.009539768,4.65149,8.774798,291.63327,1.526979415240019e-06
59410.195,0.009539011,4.652889,8.77423,291.63315,1.5216601948152868e-06
59411.31,0.009538184,4.6542864,8.773661,291.63303,1.514946954021303e-06
59412.43,0.009537096,4.6556845,8.773491,291.63287,1.499645244286985e-06
59413.543,0.0095354915,4.6570826,8.773491,291.63275,1.5322437776914178e-06
59414.664,0.009533879,4.65848,8.773491,291.63257,1.5069188641172348e-06
59415.777,0.0095322635,4.6598783,8.773491,291.63245,1.4907012538001215e-06
59416.9,0.009530648,4.661276,8.773491,291.6323,1.513165842297669e-06
59418.01,0.009529032,4.662674,8.773491,291.6321,1.5195364464935482e-06
59419.133,0.009527416,4.664072,8.773491,291.63196,1.522136211346323e-06
59420.246,0.0095258,4.66547,8.773491,291.63177,1.5190487928946616e-06
59421.367,0.009524185,4.666868,8.773491,291.63162,1.565448254004309e-06
59422.48,0.009522569,4.668266,8.773491,291.63144,1.5496068628197304e-06
59423.6,0.0095209535,4.669664,8.773491,291.6313,1.4980165678522733e-06
59448.035,0.009518403,4.6701927,8.773491,291.6311,1.5067254879075712e-06
59472.473,0.009507441,4.6629043,8.773491,291.63098,1.4976418540803274e-06
59496.902,0.009496088,4.6588855,8.773491,291.6308,1.5305156348879164e-06
59521.344,0.009485756,4.6562686,8.773491,291.63058,1.4995159958736487e-06
59545.773,0.009482469,4.6536517,8.773491,291.6302,1.5037371897523872e-06
59570.21,0.009482414,4.6510353,8.773491,291.62982,1.50685238460156e-06
59570.227,0.009483319,4.6446805,8.773491,291.6294,1.532733292602607e-06
59553.95,0.009490582,4.6403065,8.773491,291.62903,1.5472571134856291e-06
59537.688,0.009498846,4.6403065,8.773491,291.62866,1.5282522933995527e-06
59521.418,0.009505071,4.6403065,8.773491,291.62827,1.479707108079768e-06
59505.152,0.009512505,4.643223,8.773491,291.62808,1.5227147253813097e-06
59488.883,0.009517778,4.650512,8.773491,291.6279,1.496183623370219e-06
59480.543,0.009520261,4.65197,8.773491,291.6277,1.513368847163397e-06
59473.086,0.009521,4.6534276,8.773491,291.62753,1.5245027598266672e-06
59465.63,0.009521739,4.6548853,8.773491,291.62732,1.49442300793374e-06
59458.176,0.009522478,4.6563435,8.773491,291.62717,1.5136034306602107e-06
59450.72,0.009523128,4.6578016,8.773491,291.62695,1.5457466388021991e-06
59443.26,0.009522985,4.6592593,8.773491,291.6268,1.5401265773693149e-06
59439.617,0.009522789,4.660717,8.773491,291.6266,1.5173087817251865e-06
59439.773,0.00952257,4.660717,8.773491,291.62643,1.509197819323221e-06
59439.934,0.009522352,4.6621747,8.773491,291.62622,1.5192909146761096e-06
59440.098,0.0095221335,4.664604,8.773491,291.62607,1.5147914948106723e-06
59440.258,0.009521915,4.6670346,8.773491,291.62585,1.5023313511702304e-06
59440.414,0.009518784,4.669464,8.773491,291.6257,1.5164770603581728e-06
59440.574,0.009514845,4.6718936,8.773491,291.6255,1.5382162265579736e-06
59440.74,0.009513382,4.674324,8.773457,291.62534,1.5118810457604387e-06
59440.9,0.00951288,4.6767535,8.773287,291.62515,1.5171883318591857e-06
59441.055,0.009512378,4.6791835,8.773117,291.62497,1.5297554870194927e-06
59441.22,0.009511876,4.6796694,8.772946,291.6248,1.5261460369863756e-06
59441.38,0.009511374,4.67238,8.772777,291.6246,1.4895756571273855e-06
59441.535,0.009510872,4.659988,8.772606,291.62442,1.4852590501791895e-06
59441.695,0.00951037,4.6526985,8.772436,291.62424,1.5058400285380038e-06
59441.86,0.009509868,4.647027,8.772266,291.62405,1.518276010595708e-06
59442.02,0.00950967,4.642049,8.772096,291.62384,1.4973427398961003e-06
59442.176,0.00950923,4.6370707,8.771926,291.6237,1.5024597164471574e-06
59442.34,0.009508516,4.632093,8.771755,291.62347,1.5006360851355302e-06
59442.71,0.0095078,4.634812,8.771585,291.62332,1.5404135285163513e-06
59443.227,0.009506842,4.6403065,8.771416,291.6231,1.5055913687176007e-06
59443.746,0.009505761,4.641985,8.771246,291.62296,1.4891979290965305e-06
59444.26,0.009505988,4.6461782,8.771075,291.62274,1.5259145177066153e-06
59444.777,0.009506341,4.650372,8.7709055,291.6226,1.5195467898947923e-06
59445.293,0.009506696,4.654566,8.770735,291.62238,1.5253872199587409e-06
59446.137,0.009507169,4.65876,8.770565,291.62222,1.5061111785796555e-06
59448.273,0.009507922,4.662954,8.770395,291.62204,1.5235659973204263e-06
59450.41,0.009508018,4.6671476,8.770225,291.62186,1.521268366561299e-06
59452.55,0.009507823,4.6701374,8.770055,291.62167,1.4979639932243168e-06
59454.688,0.009507336,4.662287,8.769885,291.6215,1.5419731092970534e-06
59456.824,0.009506849,4.660717,8.769715,291.6213,1.490075987897798e-06
59458.965,0.009506362,4.660717,8.769545,291.62112,1.5152134290914817e-06
59461.1,0.0095058745,4.660717,8.769375,291.62094,1.4942137198026367e-06
59463.24,0.009505387,4.660717,8.769205,291.62076,1.4977067647469417e-06
59465.375,0.0095049,4.660717,8.769034,291.62057,1.5155453486205015e-06
59467.516,0.009504413,4.660717,8.768865,291.6204,1.5407865576161605e-06
59469.652,0.009503926,4.660717,8.768695,291.6202,1.5061783401981859e-06
59470.746,0.009503439,4.660717,8.768524,291.62003,1.510589369973581e-06
59470.266,0.009502952,4.660717,8.768354,291.61984,1.4651371697924938e-06
59469.785,0.009502465,4.660717,8.768184,291.61963,1.5115567556585143e-06
59469.31,0.009501978,4.660717,8.768014,291.61948,1.4926629057329068e-06
59468.82,0.00950149,4.660717,8.767844,291.61926,1.5204487909868688e-06
59468.34,0.009501004,4.660717,8.767674,291.6191,1.5050667006293693e-06
59467.863,0.009500516,4.660717,8.767504,291.61893,1.535954102645973e-06
59471.74,0.0095000295,4.660717,8.767334,291.61874,1.4907413960268158e-06
59475.61,0.0094995415,4.660717,8.767163,291.61856,1.5257841673266637e-06
59479.484,0.009499055,4.660717,8.7669935,291.61838,1.5098304355009462e-06
59483.355,0.009498568,4.660717,8.766824,291.6182,1.5266560651074998e-06
59487.234,0.009498081,4.660717,8.766653,291.618,1.5161378298419494e-06
59494.88,0.009495868,4.6563435,8.766483,291.61783,1.5150803228613515e-06
59511.34,0.00949232,4.650729,8.766313,291.61765,1.5118583547645684e-06
59527.805,0.009487181,4.651815,8.766143,291.61746,1.4854767806597513e-06
59544.266,0.009480728,4.6529,8.765973,291.61728,1.5267356420155992e-06
59560.73,0.009476705,4.653986,8.765803,291.6171,1.5257622394377665e-06
59577.19,0.009475903,4.6550717,8.765634,291.6169,1.508264405184589e-06
59593.656,0.009480216,4.6561575,8.765463,291.61673,1.5020008357749006e-06
59583.887,0.009485098,4.6572433,8.765293,291.61655,1.5055248322139935e-06
59571.207,0.00948968,4.6583285,8.765122,291.61636,1.5147901383067107e-06
59558.523,0.009493491,4.6594143,8.764953,291.61618,1.5192555198804824e-06
59545.85,0.009496237,4.6604996,8.764782,291.616,1.478601074088133e-06
59533.17,0.009498475,4.6665487,8.764612,291.61584,1.5115218187663766e-06
59515.844,0.009500713,4.6702533,8.7644415,291.61563,1.4906737135011011e-06
59456.766,0.009502952,4.66858,8.764272,291.61548,1.513266273053708e-06
59397.684,0.009505443,4.6669073,8.764102,291.61526,1.5298893132296144e-06
59338.6,0.009491676,4.665234,8.763932,291.61508,1.4867546877459603e-06
59279.516,0.009452922,4.663561,8.763762,291.6149,1.5666866916005214e-06
59220.434,0.009423232,4.661888,8.763592,291.61472,1.5077139578590647e-06
59161.348,0.009396515,4.65853,8.763422,291.61453,1.5180377120249872e-06
59147.23,0.009374078,4.651241,8.763286,291.61435,1.4645863761331805e-06
59133.11,0.009349783,4.6513786,8.763286,291.61417,1.481648754843383e-06
59118.984,0.009327034,4.652341,8.764257,291.61398,1.4971427350255424e-06
59104.863,0.009304614,4.653304,8.765472,291.6138,1.490559762894418e-06
59090.74,0.009282272,4.654267,8.766687,291.61362,1.5044340993432744e-06
59076.617,0.0092599355,4.655229,8.767901,291.6134,1.457198896750706e-06
59094.805,0.0092376,4.6561923,8.769117,291.61313,1.4587748798106899e-06
59116.582,0.009207719,4.6571546,8.770332,291.61288,1.424794835599367e-06
59138.363,0.0091734985,4.658118,8.771547,291.61264,1.4233961124731849e-06
59160.137,0.009165053,4.65908,8.772761,291.61243,1.4626475518406245e-06
59181.918,0.0091657825,4.6600432,8.774948,291.61218,1.4522806696609721e-06
59203.69,0.009171008,4.6629043,8.778593,291.61194,1.4470576669266924e-06
59192.223,0.0091812415,4.6701927,8.779322,291.61172,1.4989372347882253e-06
59177.055,0.009192136,4.669311,8.780051,291.61148,1.4472997910901805e-06
59161.883,0.009204516,4.6675205,8.78078,291.61124,1.4032391026059019e-06
59146.715,0.009223096,4.66573,8.781508,291.61102,1.4334583594882732e-06
59131.547,0.009246509,4.66394,8.782238,291.61078,1.4448230287774174e-06
59116.38,0.009265041,4.6621494,8.782967,291.61053,1.4693912517272138e-06
59110.81,0.009281501,4.660359,8.783695,291.61032,1.4955308838499923e-06
59107.633,0.009297962,4.658569,8.784425,291.61008,1.464608946607454e-06
59104.46,0.0093126595,4.6567783,8.785153,291.60983,1.458052062302047e-06
59101.29,0.009315306,4.6549883,8.785882,291.60962,1.4585834601575092e-06
59098.113,0.00931219,4.6531973,8.786612,291.60938,1.4849477035747948e-06
59094.94,0.009309327,4.6514072,8.78734,291.60913,1.4916225176426914e-06
59091.766,0.009306947,4.6468673,8.788069,291.60892,1.4843662942211794e-06
59088.594,0.009305827,4.640511,8.788797,291.60867,1.4753399410872395e-06
59085.42,0.009304708,4.6425524,8.789527,291.60843,1.4980153485724876e-06
59082.246,0.0093035875,4.644593,8.790256,291.60822,1.4214251823741647e-06
59079.074,0.009302468,4.646634,8.790984,291.608,1.455545693598134e-06
59075.902,0.009301349,4.6486754,8.791715,291.6078,1.49193083922252e-06
59075.31,0.009300229,4.651241,8.792443,291.60757,1.4687492125414597e-06
59075.83,0.00929911,4.65853,8.793172,291.60733,1.4799761471983916e-06
59076.344,0.00929799,4.659846,8.793901,291.60715,1.4769315544016201e-06
59076.855,0.00929687,4.6586013,8.79463,291.6069,1.503103925411319e-06
59077.375,0.009296143,4.657357,8.795359,291.60666,1.4929242836158347e-06
59077.895,0.009295875,4.656112,8.796088,291.6064,1.4247992179551316e-06
59078.74,0.009295001,4.6548676,8.796817,291.60617,1.4827078499342572e-06
59080.35,0.009292857,4.653623,8.797545,291.60593,1.4812836868675813e-06
59081.97,0.0092907045,4.652379,8.798275,291.6057,1.42957721905128e-06
59083.59,0.009289302,4.6511345,8.799004,291.60544,1.4885434319635346e-06
59085.203,0.0092879,4.650512,8.799732,291.6052,1.4761445776263184e-06
59086.816,0.009286498,4.650512,8.800462,291.60495,1.4573103084157893e-06
59087.387,0.009284751,4.650512,8.80119,291.60474,1.4735318891914565e-06
59086.91,0.009282199,4.650512,8.801919,291.6045,1.4987885215823493e-06
59086.426,0.009280283,4.650512,8.802649,291.60422,1.4446691231597492e-06
59085.945,0.009277835,4.651241,8.803377,291.604,1.4253001757829458e-06
59085.47,0.009276617,4.65853,8.804106,291.60376,1.4646140890849382e-06
59084.984,0.009275191,4.660717,8.796255,291.60352,1.4864285502299011e-06
59084.69,0.0092736,4.660717,8.794272,291.60327,1.4497764745499697e-06
59086.055,0.009271468,4.660717,8.794805,291.60303,1.451602577233761e-06
59087.418,0.0092695085,4.660717,8.795336,291.60278,1.4763082326547996e-06
59088.785,0.009268127,4.660717,8.795867,291.60257,1.4953546390366016e-06
59090.15,0.009267519,4.660717,8.796399,291.6023,1.437394982699323e-06
59091.51,0.009267063,4.660717,8.79693,291.60205,1.4850754207086968e-06
59092.875,0.009265863,4.660717,8.797462,291.6018,1.4573692790665735e-06
59094.24,0.009264664,4.660717,8.797993,291.6016,1.4507051795216554e-06
59095.6,0.009263464,4.660717,8.798525,291.60132,1.434326764572785e-06
59096.97,0.009263007,4.660717,8.799056,291.60107,1.4566818844468712e-06
59098.332,0.009264279,4.6592593,8.799588,291.60086,1.4702924026210718e-06
59099.688,0.009265551,4.65197,8.800119,291.60062,1.4640040209712445e-06
59101.035,0.009266825,4.6510634,8.800651,291.60034,1.4885413904381877e-06
59102.38,0.009268098,4.6517534,8.801182,291.60013,1.4667527952197422e-06
59103.727,0.009268942,4.6524425,8.801714,291.59988,1.4628768375617158e-06
59105.074,0.009269838,4.653132,8.802245,291.59964,1.5182702589064108e-06
59106.418,0.009270835,4.653822,8.802777,291.5994,1.4479801651145715e-06
59107.766,0.00927183,4.654511,8.8033085,291.59915,1.4791446038761602e-06
59109.113,0.009272827,4.655201,8.80384,291.5989,1.4922454142330898e-06
59110.457,0.009273823,4.6558905,8.802283,291.5987,1.4797098269736441e-06
59111.8,0.00927482,4.6565795,8.798957,291.59842,1.462546146934291e-06
59113.152,0.009275815,4.6572695,8.7984915,291.59818,1.448699110582483e-06
59114.496,0.009276811,4.657959,8.798026,291.59793,1.4553982141510803e-06
59115.84,0.009277808,4.658648,8.797562,291.59772,1.4702272763655e-06
59117.19,0.009278803,4.659338,8.797096,291.59744,1.4508078940830734e-06
59118.535,0.0092798,4.6600275,8.796631,291.5972,1.4511869837862525e-06
59119.883,0.009280796,4.660717,8.796165,291.597,1.4590854114718567e-06
59121.227,0.009281263,4.6534276,8.7957,291.59674,1.4656859196775866e-06
59122.574,0.009280495,4.6513743,8.795235,291.59653,1.4290539600995535e-06
59123.92,0.009279728,4.652812,8.794769,291.5965,1.435868974006259e-06
59125.266,0.00927896,4.654249,8.794304,291.59644,1.4658692465291443e-06
59169.3,0.009278192,4.6556864,8.7938385,291.5964,1.4872968901183795e-06
59213.332,0.009277425,4.657124,8.793373,291.59637,1.4378697031646322e-06
59257.367,0.009276656,4.658561,8.792908,291.59634,1.4675684496584137e-06
59301.402,0.009290496,4.6599984,8.792442,291.5963,1.4710441956403244e-06
59345.43,0.009316822,4.6646423,8.791977,291.5961,1.4596244317692325e-06
59389.465,0.00935212,4.6709223,8.791512,291.59592,1.5044411480754072e-06
59431.02,0.009372015,4.6709223,8.791046,291.5957,1.5055771472720016e-06
59471.52,0.009388791,4.6709223,8.790581,291.59546,1.4793945477004143e-06
59512.016,0.0094035175,4.6709223,8.790116,291.59528,1.5073472025467255e-06
59552.51,0.009403059,4.6709223,8.789651,291.59506,1.4465361695190928e-06
59593.008,0.009395793,4.6709223,8.789186,291.59488,1.4557949806612677e-06
59633.51,0.009394513,4.663633,8.78872,291.59467,1.4838613118772888e-06
59745.73,0.009414889,4.660717,8.788255,291.59442,1.4759507283325472e-06
59875.88,0.009431916,4.660717,8.787789,291.59424,1.4973596871429028e-06
60006.04,0.009450909,4.660717,8.787324,291.59402,1.5003299083290227e-06
60136.188,0.009505076,4.660717,8.7868595,291.59384,1.5261162734442749e-06
60266.36,0.009560761,4.660717,8.786394,291.59363,1.5096203131255589e-06
60396.688,0.009617977,4.660717,8.785929,291.59338,1.5314319882856357e-06
60566.53,0.009673434,4.660717,8.785463,291.5932,1.5662690147664483e-06
60753.312,0.009722687,4.660717,8.784998,291.593,1.5500678140600058e-06
60940.1,0.009765616,4.660717,8.7845335,291.5928,1.5945317508881241e-06
61126.89,0.009776693,4.660717,8.784068,291.5926,1.5989570301268123e-06
61313.67,0.0097728735,4.660717,8.78291,291.59235,1.586988353792328e-06
61500.453,0.0097746765,4.660717,8.778985,291.59216,1.570726956384263e-06
61467.04,0.009790701,4.660717,8.776792,291.59195,1.5465947051013406e-06
61286.812,0.009775402,4.660717,8.774791,291.59177,1.5728152275631993e-06
61106.594,0.009768538,4.660717,8.772791,291.59155,1.5616638231886306e-06
60926.375,0.009757164,4.660717,8.770789,291.59137,1.5828318575509388e-06
60746.15,0.009745019,4.660717,8.768788,291.59113,1.5851071110510733e-06
60565.93,0.009732597,4.6548853,8.762556,291.5909,1.5684660902894088e-06
60475.07,0.009720128,4.650512,8.75777,291.59073,1.5594363698918081e-06
60473.58,0.009707689,4.650512,8.75674,291.5905,1.6077553599013107e-06
60472.082,0.009696721,4.650512,8.755708,291.59033,1.5459250006692244e-06
60470.59,0.009662513,4.650512,8.754678,291.5901,1.5301504608287972e-06
60469.094,0.009617032,4.650512,8.753647,291.58987,1.551516859761002e-06
60467.598,0.009557129,4.6548853,8.752616,291.5897,1.5095657509370247e-06
